wallet_address,amount,date
0x1f6986130750d54361c20827d1b3389ac0e9503c,39755.37643487817,2023-08-13
0xe13615ab5370e755cd967faa43bcc4c79a7520fd,-42919.10351262855,2023-08-13
0x8f009ef0d6fa6b33c2d3aa4cfac585ee7fbe8813,292503.28576518793,2023-08-13
0x03731fc9e43fe160185b4d6fc88ed6a2f75cdac6,97143.90623971773,2023-08-13
0x3d0e6fd22e95c3517b042f91450f3d900a45f06a,29118.739500444794,2023-08-13
0x7ccbae5844ec7434daa281e787bf1592e64d8901,29.143101888405116,2023-08-13
0x5ef0f3c15b2371e7355f5b6594f706ab7417655e,71130.8730171168,2023-08-13
0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,971.434681320263,2023-08-13
0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,-971.434681320263,2023-08-13
0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,1457162.1712003266,2023-08-13
0x8f009ef0d6fa6b33c2d3aa4cfac585ee7fbe8813,170393.10973651733,2023-08-13
0x83ec55395aab73c049164d122149a1e1527c8dd2,9713.180950999196,2023-08-13
0x34fc4134dc4956955164d8f7ec08d0f78955ac00,-98000.0,2023-08-13
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,-1635.5881124367531,2023-08-13
0xab961d7c42bbcd454a54b342bd191a8f090219e6,971401.6886541458,2023-08-13
0x03731fc9e43fe160185b4d6fc88ed6a2f75cdac6,-97143.90623971773,2023-08-13
0x03731fc9e43fe160185b4d6fc88ed6a2f75cdac6,194285.24644716905,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,1803671.623038809,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,1561651.4762974058,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-45323.09933621477,2023-08-13
0xccb4bdbbfb969fef800128c79f1dbccc2b494350,19465.09417789661,2023-08-13
0x5ef0f3c15b2371e7355f5b6594f706ab7417655e,3841103.688350739,2023-08-13
0x5d368c382ae92fba52233b95c633c96fe49d0dc5,256804.60163433687,2023-08-13
0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,485701.1821881583,2023-08-13
0xa507b355d6288a232ac692dad36af80ff1eba062,9712.779226411318,2023-08-13
0xa53a13a80d72a855481de5211e7654fabdfe3526,174852.01594362876,2023-08-13
0x8ba6555b2c9389a0b8fe9d08591ca350b220acde,5822283.266587274,2023-08-13
0x35a807f9dd68c7b03a992477f85cf5a08ee9a69e,97139.26353660702,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,60015.332875731576,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-15.332875731577486,2023-08-13
0xf60ae631f9c70327da3c28fbb368afa79fc3149e,7279.5921065280045,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,620017.9914551803,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-17.991455180367502,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,1000034.2984725167,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-34.29847251675308,2023-08-13
0xa92766340b0742d4af8c065443640efdfd18a9a3,9713.925277420487,2023-08-13
0x2f19883a1f8212e8f3b7f72f2b37f8440df55d23,33.99367021987497,2023-08-13
0x5d13c39f81957a26ba1e5e4403de7b0aefaa2248,971.3802039947768,2023-08-13
0x5d13c39f81957a26ba1e5e4403de7b0aefaa2248,142721.8959753066,2023-08-13
0xc5d494aa0cbabd7871af0ef122fb410fa25c3379,113521.36292768602,2023-08-13
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,2660.4982043209598,2023-08-13
0x0df8c1cd57c2044c7eabc18254e42fb64a9c1994,50025.898844209354,2023-08-13
0x555187752ef6d73758862b5d364aab362c996d0e,-3210352.2551311245,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,3000008.9600190152,2023-08-13
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-8.960019015163855,2023-08-13
0x04a24b6c18b97630f9b1fbbc1cbb69424b4d6fbf,263.22565318380424,2023-08-13
0x7bb74c251aa44a9d8c4f6860964d8453989d1f8f,12224.162401348161,2023-08-13
0x14eb417cfd6a8119a0e602dec966389c7c02189b,23517.50805396116,2023-08-13
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,38854.765528674754,2023-08-13
0x1d5bb24126518677fabcd810d074e16a38e2276f,9313.471730858304,2023-08-13
0xe12e98558f20a8c0b3f72e5483c4287458ef9b83,40167.12812052143,2023-08-13
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,-10902.672163,2023-08-13
0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,10902.672163,2023-08-13
0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,-10902.672163,2023-08-13
0xba12222222228d8ba445958a75a0704d566bf2c8,10902.672163,2023-08-13
0xf8244d8294f02d59f414607524eac5c1e3082c27,22971.595085972996,2023-08-13
0xba12222222228d8ba445958a75a0704d566bf2c8,-11605.891973179581,2023-08-13
0x1111111254eeb25477b68fb85ed929f73a960582,11605.891973179581,2023-08-13
0x1111111254eeb25477b68fb85ed929f73a960582,-11605.891973179581,2023-08-13
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,11605.891973179581,2023-08-13
0x83768992b44f9afad68889ca59f36507fe00d8f7,2914076.8631969304,2023-08-13
0x2395cf5979aedddfd756538361ad912af6c85652,1019.9261852731842,2023-08-13
0x5501fc30dd94b183a997d339ebd753c3ef20f5d4,343373.97252132796,2023-08-13
0x6b8f6c0c86e5ebde5f1a257aebf0e51716c825e9,144.95419451519396,2023-08-14
0xba12222222228d8ba445958a75a0704d566bf2c8,-23400.889762038158,2023-08-14
0x1111111254eeb25477b68fb85ed929f73a960582,23400.889762038158,2023-08-14
0x1111111254eeb25477b68fb85ed929f73a960582,-23400.889762038158,2023-08-14
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,23400.889762038158,2023-08-14
0xea32a33300d64bddb9f09a8308d44c23616ec706,4453.431294931018,2023-08-14
0xa976ea51b9ba3232706af125a92e32788dc08ddc,432017.97951703484,2023-08-14
0x3ce18f31dbe67e9f28632b3cb1739dffb061c3d7,58280.349359827276,2023-08-14
0xa4c10a4d9105d96f468024796a9a48e27b561fb9,17.484085863129053,2023-08-14
0xd2c050d8ace4d0687f3c8b303be95b5099b5fd5a,47.5710574252607,2023-08-14
0x17ad4e76e67e9937a2b2ef882e4042dd00cc60f7,96992.81862287458,2023-08-14
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,-2581865.9734758055,2023-08-14
0x50579f2b1cb065751c6900dfd61115055e71696c,20.96438594678867,2023-08-14
0x7803ab56769dda5432cdbd63749a6beeb3180008,11888.001559995704,2023-08-14
0x3cbda044ace0bd4a328ae23d0197f8ed53a6e4db,-972107.0093825215,2023-08-14
0x6e792e02f3b2ad9ddfebdd0fe1c2e90f4f46fbbf,49630.111206323425,2023-08-14
0x261ce4c4ed3ba4dc49cce906b2a5f1666b2a8d67,1684.5039361438721,2023-08-14
0x6e792e02f3b2ad9ddfebdd0fe1c2e90f4f46fbbf,-35500.0,2023-08-14
0x51b14e791bb113d1dff92d1a678932ec5bea4b89,35500.0,2023-08-14
0x51b14e791bb113d1dff92d1a678932ec5bea4b89,-35500.0,2023-08-14
0xf4ab415e00ff0ed4f25d31d7e9140f3c75b69e7d,35500.0,2023-08-14
0x01e12d76fd6149e940d453fd745303180c5f4f6f,20500.702992067374,2023-08-14
0x032e340918bd30474e4d79d1e9799a5228f57614,4244.276038349347,2023-08-14
0x00d7f473875586e5a24777e95dd126b20bdfac45,658616.6314760906,2023-08-14
0xc2fc993c9fba8db0c2f9f3c833f2761b4175a10d,-971.3155748065385,2023-08-14
0x276fb0098a994091a64b511a2c7631605e23b676,-3000.0,2023-08-14
0x3a0a4ca1c93d726929980ab92e099267c92a6eea,312997.3301957142,2023-08-14
0xb584b70908588db7a70ff590000700479868a610,292758.4750413005,2023-08-14
0x83819657fb0774bfc2e4cb3fa7fbdbe060466887,4.227365481431644,2023-08-14
0xaeff84aa4464e4e3c320b927b2814d22e4098ad8,97130.2660862748,2023-08-14
0x07984622f876f03a998e148ee576a00ae5e269bb,64993.05537877685,2023-08-14
0x1cb7f3eab52bbe5f6635378b09d4856fb43ff7be,60.80751973025821,2023-08-14
0x24256dc5eb7ca373c2006762e34fc2a3ce741057,1096205.4690513199,2023-08-14
0x7a5ea5597e083228f57c94f3f2a24998a57c4252,1942.7108153418533,2023-08-14
0xf929122994e177079c924631ba13fb280f5cd1f9,808872.3204110321,2023-08-14
0x829314f72d39fca07112274a1d3b7a8117067c4c,-43607.79879395595,2023-08-14
0xa5581ed5ce4920bb097ca23cfcdbe5aabf182d1f,29138.905745321794,2023-08-14
0xcf63e1c31805254b6fb3ed7829206c2b2505e3a7,51237.72339322355,2023-08-14
0x4cb74d842b4e7f0948039855e5285195fa527534,9.71293985292082,2023-08-14
0x829314f72d39fca07112274a1d3b7a8117067c4c,44987.6887882511,2023-08-14
0x4cb74d842b4e7f0948039855e5285195fa527534,-9.71293985292082,2023-08-14
0xa2e8ac54d0904a5993232d321c39f561e3d2f905,9350.75442898812,2023-08-14
0x7d12f63722ad2180fb65eb18fd0b5150eb7a1460,31124.32958399913,2023-08-14
0x4b11e9615aa6131b50cb0ebea993d55a455f8cf8,3933252.6262458605,2023-08-14
0x307ff02bf5e23a6f2edc080e8572a2c2862a9e25,48560.363530316616,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,485641.2184738759,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,-485641.2184738759,2023-08-14
0x476be4e3773737e653bdc1eae9b568b19197cc84,485641.2184738759,2023-08-14
0x1b9d01fcaede06b4ccc38b543a96608fd940bba3,627.9848695563013,2023-08-14
0xf715be9bdd45d09893ab927aca039de1feed5d59,971281.0431913425,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,971280.9578593824,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,-971280.9578593824,2023-08-14
0x476be4e3773737e653bdc1eae9b568b19197cc84,971280.9578593824,2023-08-14
0xeb75a45b99a8698ebc45f24a1ecb57235cc0f875,194255.62364968535,2023-08-14
0xc4304c6aa79cbb908486bf1ad85f2e551aecb29a,5823.757774248203,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,971279.8201006309,2023-08-14
0xe53bf45ae80043b4623e4879806f175318f4608a,-971279.8201006309,2023-08-14
0x476be4e3773737e653bdc1eae9b568b19197cc84,971279.8201006309,2023-08-14
0xe8b22a88deb45c7848d394fd039b8d811511a9f3,485638.7865155061,2023-08-14
0xe8b22a88deb45c7848d394fd039b8d811511a9f3,1296921.3346605676,2023-08-14
0x620934f6d0d6bd7b0666fdc5afc7312ab5d6768a,7770.1875894100185,2023-08-14
0x15ecfc5b05f1db628f2cb7954cf9384146f3a180,180641.1749739398,2023-08-14
0xcc4ea98876f3ee733712ac64137c34e637fc2dae,1945877.110201655,2023-08-14
0x477adf27a761167484aeccbe08b9d30aaa12863e,14569.023652216594,2023-08-14
0xbe0d3ea2bc9350cb1834c8c1b3eaa2b46e5ff497,84.26629656214305,2023-08-14
0x50e205d312df4caf9c2feea2e13c673724b35c6e,83908.11725254545,2023-08-14
0x50e205d312df4caf9c2feea2e13c673724b35c6e,200597.7828853331,2023-08-14
0x31221059966975297f1a82a1c859547602d4c9e2,12380.400608231179,2023-08-14
0xa963e3c22bbce591e8520ae545205389cb0e2590,523947.30294936604,2023-08-14
0x5472367e0bc0f3ccc8d63be92aefdec51bf4f3ae,194150.99446611135,2023-08-14
0xa5a81a7bf4a737dabcd8a4c5fc2a36598c1943bf,582749.6995925644,2023-08-14
0xeb0f0e50ad266a1d9afc692e9b729a7e7471cd4d,14793.019861938692,2023-08-14
0x6f59ef450dceae588ea5ee942d76fe4ab8ca1ea5,-5000.0,2023-08-14
0x8d218e4d1b9e763fc34479f1e4e7d2bea902a314,10529.92828399111,2023-08-14
0xcd1b7b15b48591662add16eb4dfd97de0b508132,48550.33809122163,2023-08-14
0xf99b3a13d46a04735bf3828eb3030cfed5ea0087,15002.401775014901,2023-08-14
0xc2fc993c9fba8db0c2f9f3c833f2761b4175a10d,-972.2083637934959,2023-08-14
0xba12222222228d8ba445958a75a0704d566bf2c8,-6409.788155104216,2023-08-14
0x1111111254eeb25477b68fb85ed929f73a960582,6409.788155104216,2023-08-14
0x1111111254eeb25477b68fb85ed929f73a960582,-6409.788155104216,2023-08-14
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,6409.788155104216,2023-08-14
0xae5c1911a53c129422dd6d5bd6c8e4ee62789e85,14374.210551292435,2023-08-14
0x34fc4134dc4956955164d8f7ec08d0f78955ac00,-91457.77957692262,2023-08-14
0x307ff02bf5e23a6f2edc080e8572a2c2862a9e25,126371.89740968926,2023-08-14
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,1000019.2136215516,2023-08-14
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-19.213621551632503,2023-08-14
0x0685a8edc6c454a56f5334ea234537d197facef4,145683.2182296827,2023-08-14
0x3c8319dd83fa18ec1a0df2acf65277a731514d67,-50603.112952485884,2023-08-14
0x3ccc596a2be298ff9e94bc583bc1de6429cd0f0a,484823.3627406494,2023-08-14
0x061d670bc7feeda42c79f124d3faad758558a5a6,224736.32850111794,2023-08-14
0x6cc3a15e11f7c3af621b1af89c39a9608b5a5065,170393.3316375069,2023-08-14
0x2cd7ca2ee4ef60bf2d725b82572c659f6f2cf3e2,18.29907623850667,2023-08-14
0x79e6ea6c15a9e3931629366cc98f2901dd53a886,487818.59047850786,2023-08-14
0x2cd7ca2ee4ef60bf2d725b82572c659f6f2cf3e2,-18.29907623850667,2023-08-14
0xaa0f9f42fa4d4d87e058cdb91a966a818377ec67,18.29907623850667,2023-08-14
0xba12222222228d8ba445958a75a0704d566bf2c8,-4449.440183515349,2023-08-14
0xbeea589d9f610156a9be124d21edc1b7213dce4b,4449.440183515349,2023-08-14
0x8eaba2866eb41aba772ce2915c578da063084fac,2508.8399454329992,2023-08-14
0x657975e1edd5593977695426ab393203451bc8d6,104892.9087530599,2023-08-14
0x8d6e701eedbb427625e07191df504b28de5c518d,9711.913349963745,2023-08-14
0x8d6e701eedbb427625e07191df504b28de5c518d,-1.0,2023-08-14
0x8d6e701eedbb427625e07191df504b28de5c518d,378765.40989792655,2023-08-14
0x8d6e701eedbb427625e07191df504b28de5c518d,466990.5260033118,2023-08-14
0x4b11e9615aa6131b50cb0ebea993d55a455f8cf8,-3933252.6262458605,2023-08-14
0xb5a9621b0397bfc5b45896cae5998b6111bcdce6,97035.94782713869,2023-08-14
0xe49a583aed77227ea13967f6d0c3cb9ac82034fc,2907.5329260982203,2023-08-14
0xd7df400ec8cb5b29601d6097ca3b2ad00add013e,2173.428819873872,2023-08-14
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,2000033.232676572,2023-08-14
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,999996.6361495346,2023-08-14
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,-29.868826106491127,2023-08-14
0x4969d896e585a9ff4cb4297d9630572d2f1b460a,15506.245478000332,2023-08-14
0x08928ac5a080512df66ee703587b84da11f802fd,58109.52922660832,2023-08-14
0x372f8b866fade1cde5c5dfa286d2a36e64b9d407,2239.0705645775247,2023-08-14
0xba12222222228d8ba445958a75a0704d566bf2c8,-29134.85183973117,2023-08-14
0xab6c96f8d1d05f2c7ebc9fecb5850d8120cf54f8,29134.85183973117,2023-08-14
0x2686bc6a56d205010637ce1df124b20cb19e4054,9725.730649483105,2023-08-14
0x6760464533b84d842e4c476daaa17b8d96791a98,971.1525701952145,2023-08-14
0x6d84264a7bd2cffa4a117ba2350403b3a9866949,6029.934365574974,2023-08-14
0x2686bc6a56d205010637ce1df124b20cb19e4054,-9725.730649483105,2023-08-15
0x64c4dc144119c794bb92fde8c04ea6bd095b7ba8,9725.730649483105,2023-08-15
0x3a2bebe4de45aebaab91d2c0ee38c9e160cca4f0,419720.1707534192,2023-08-15
0xa0d88b9893bd936cd404f70444844344f3c153ff,9711.41649209986,2023-08-15
0x00ec0a4d380b32930badc4ebf3805522372c0e5b,-631.894093296275,2023-08-15
0x4a8b9aa0aafb23261ca70dbd4a4a7bfb3ae02410,582675.2802230493,2023-08-15
0x4a8b9aa0aafb23261ca70dbd4a4a7bfb3ae02410,-582600.0,2023-08-15
0x7d3df6dc59992463f4776214f93bd70ef6ed11ee,582600.0,2023-08-15
0x4a8b9aa0aafb23261ca70dbd4a4a7bfb3ae02410,582576.7686911793,2023-08-15
0x4a8b9aa0aafb23261ca70dbd4a4a7bfb3ae02410,-582600.0,2023-08-15
0x7d3df6dc59992463f4776214f93bd70ef6ed11ee,582600.0,2023-08-15
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,692117.3906001411,2023-08-15
0xa3d970af4e98a67a873ff1f7929ea5f6398bea77,26584.14831151551,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,194715.41777079582,2023-08-15
0x7f429edeff8afc7bb3a2cf7db832fc86f6fa99da,0.9711186131595154,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,-20000.0,2023-08-15
0xe016676babf93aea636642ad0ac4664aa8be4ec5,48624.8447419291,2023-08-15
0xf929122994e177079c924631ba13fb280f5cd1f9,38473.54828582924,2023-08-15
0x4c29b4f3fb4c8a495eec94d301797cebe76457a3,29130.29668655397,2023-08-15
0x4c29b4f3fb4c8a495eec94d301797cebe76457a3,-1.0,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,19547.998339842834,2023-08-15
0xb3c104194c2f713630b88f225826a5824dfd7596,35.35382824150346,2023-08-15
0xb98d4d4e205aff4d4755e9df19bd0b8bd4e0f148,9.711060431006882,2023-08-15
0xb98d4d4e205aff4d4755e9df19bd0b8bd4e0f148,-1e-12,2023-08-15
0xe70b3c4b76f5ae4505d553427fa50ad75f34ff86,1e-12,2023-08-15
0x03bd9bcb5779d64c6711b8aa56be212e3550dc4a,13340.72450813358,2023-08-15
0xe70b3c4b76f5ae4505d553427fa50ad75f34ff86,48.55515427317168,2023-08-15
0x21886c139e6f6534be60b00f9d6186bbd8e0357d,2908074.66896892,2023-08-15
0x7afd9565ad733484a5de94b36ef2bb96a04c1aec,266282.09988071333,2023-08-15
0x24c67beef21c83546062f29afa1bfe7bc35e4b13,2911813.209801701,2023-08-15
0xbb606d1530472700761898263c8a6178865718f6,131069.2250676071,2023-08-15
0x18d35c6df1c32fe1b6286f57c772f2be9efd9ff0,-38851.767463899014,2023-08-15
0xaf1c30f7e8ce075205714caa88203243b60b297f,130184.8459607551,2023-08-15
0xd384a3a4901518b7f4a40d9a0b8ae1d4641f0e25,100178.0074061886,2023-08-15
0x40c0d1fbcb0a43a62ca7a241e7a42ca58eef96eb,1306645.84520981,2023-08-15
0xd384a3a4901518b7f4a40d9a0b8ae1d4641f0e25,76186.03612108575,2023-08-15
0x880c4f74c3d4c39d75f8e2ad958f40671416bf66,-278.00383252725305,2023-08-15
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,278.00383252725305,2023-08-15
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,-2938.5020368482124,2023-08-15
0xd595710aedaba1d2e18bfdbab46ab796664c6d89,2427.3857826587227,2023-08-15
0xd595710aedaba1d2e18bfdbab46ab796664c6d89,-2427.3857826587227,2023-08-15
0xb29cc8a719333d423757fbfc1591fcf13686d8a1,-4500.0,2023-10-10
0xda06e21c635b03b6f3d670a6d0367930c7825ddb,781537.089099171,2023-08-15
0xfe4adb19631c2684d6fedc354e5bd1b76bf01cba,194477.99473418336,2023-08-15
0xfe4adb19631c2684d6fedc354e5bd1b76bf01cba,251187.80557490262,2023-08-15
0x74bd99d47ccfc1f369cbe9dd350ae971dd4d7f50,312808.5920118921,2023-08-15
0x12f13851aefcac4953e41eb3baef1d5051c2e166,8737.991188974995,2023-08-15
0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041,97214.73161401296,2023-08-15
0xa49a74005eef89c132de13b3fc064a73335ac2fb,63357.62396632092,2023-08-15
0x217a5b99f9e56e4bd5896c0de2de8c1a85407bc5,3.0659250529311444,2023-08-15
0x28177b138fdec353c1da1858798c52ac0be0a0a8,48553.79491868608,2023-08-15
0x001e8aa0276fad11a40fdb2289b4e3e4becee4a2,13595.06178096868,2023-08-15
0x217a5b99f9e56e4bd5896c0de2de8c1a85407bc5,-3.0659250529311444,2023-08-15
0x217a5b99f9e56e4bd5896c0de2de8c1a85407bc5,38836.38314001591,2023-08-15
0x29033ed77eecb7be66eb596678b1f42a491aaa26,29426.883548611626,2023-08-15
0x1813cc31b2842dcacfd7a8e586c61696f6b25be2,97.10734811484068,2023-08-15
0x1813cc31b2842dcacfd7a8e586c61696f6b25be2,-1.0,2023-08-15
0xc395b5c24721efd42c0fa8d3331056fba1113e5a,1.0,2023-08-15
0x1813cc31b2842dcacfd7a8e586c61696f6b25be2,-9.0,2023-08-15
0xab8ef77e9afdf3808ce9833155511242d9ba8d76,9.0,2023-08-15
0xab8ef77e9afdf3808ce9833155511242d9ba8d76,-9.0,2023-08-15
0xc36442b4a4522e871399cd717abdd847ab11fe88,9.0,2023-08-15
0xc36442b4a4522e871399cd717abdd847ab11fe88,-9.0,2023-08-15
0x1813cc31b2842dcacfd7a8e586c61696f6b25be2,9.0,2023-08-15
0x29570313645e95bdb666bebf4d72f06d11c41af0,33193.25064128738,2023-08-15
0xbd1e3cd5634915c74616bc291c9fee6642769236,4059.682742882496,2023-08-15
0x62b2acd1e440ee79fb76bc0bbf882a75ce75451e,28966.767562013076,2023-08-15
0x713414142d48e1e57738b5bbb91496684b3e014a,1973.6047266538462,2023-08-15
0xe2d6ef08083bc250d244a5b264a9d1b58ae9a352,7919.389585134343,2023-08-15
0xf9ce24afbb1fe432478ffad1014ae3bc30de2d82,2992070.1927156225,2023-08-15
0xf99b3a13d46a04735bf3828eb3030cfed5ea0087,604.564107537725,2023-08-15
0x50485e0d3645db62b31f6ebff6a6f80969fc2a53,1991.3025838275096,2023-08-15
0xfa8bcd6b7881fe357d1b862da095007007f2648a,97106.1793237947,2023-08-15
0xfa8bcd6b7881fe357d1b862da095007007f2648a,194168.20145101362,2023-08-15
0xb0b9bae370263d7c455a9b25ab4affba13b423d8,55919.70671947843,2023-08-15
0x4971dd016127f390a3ef6b956ff944d0e2e1e462,2791718.6834420734,2023-08-15
0x64d67bc86dbf8be384d1c4871870e96972b36a53,-207589.56827186103,2023-08-15
0x455a631a72e80af0abd6729140b890a29ac002ec,19421.114152352686,2023-08-15
0xe0e63a4f08d755c822a793237ce357a790812ea0,112641.74296124835,2023-08-15
0xf6bfec3bdf5098dfac0e671ebce06cbead7a958e,1115892.0088158909,2023-08-15
0x353567c23fcc251eb8be96eb6580fcf2e7bdebac,590602.0419276601,2023-08-15
0xba12222222228d8ba445958a75a0704d566bf2c8,-9818.267019315797,2023-08-15
0x1111111254eeb25477b68fb85ed929f73a960582,9818.267019315797,2023-08-15
0x1111111254eeb25477b68fb85ed929f73a960582,-9818.267019315797,2023-08-15
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,9818.267019315797,2023-08-15
0xe979438b331b28d3246f8444b74cab0f874b40e8,656317.9393876165,2023-08-15
0xa4845be6b427c19ac9c7cd5f9b9707b84e7fe2e0,2984.7287949580364,2023-08-15
0x6b69b755c629590ed59618a2712d8a2957ca98fc,24275.85238606279,2023-08-15
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,-15234.83691,2023-08-15
0x74f33228ced53754d0e3fe7ba92e46abd5b15763,15234.83691,2023-08-15
0x74f33228ced53754d0e3fe7ba92e46abd5b15763,-15234.83691,2023-08-15
0xba12222222228d8ba445958a75a0704d566bf2c8,15234.83691,2023-08-15
0xa2b16c27c0766a1df18892f7b0413b4f5806ee4d,4228.906857308943,2023-08-15
0xac1c30c8ae96a6cdd392bc2593a6e00d964b73c2,8739.273843971163,2023-08-15
0x46459033061d58df4742a35f63e9ec6aff5acf7d,291306.5091288048,2023-08-15
0xcec82fb0b044f1acc72fd569b5e41b656bb758e6,-55408.8242484897,2023-08-15
0x7479648e52b3df79eeb75753d30611c06c6ebfa2,-4900.0,2023-08-15
0x0d0044ab47f640176b0e5348256702c1ebe13c57,8608.258793582894,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,48580.504190069056,2023-08-15
0x1cf963dff5cf4620f4181a3ac3649f2de57f9aba,-400000.0,2023-08-15
0x1cf963dff5cf4620f4181a3ac3649f2de57f9aba,-571681.8405789958,2023-08-15
0xe4efe4d85e9e990404b3931326cf5252ba286352,91687.23089948844,2023-08-15
0x641ad78baca220c5bd28b51ce8e0f495e85fe689,48550.415182364406,2023-08-15
0x98a8f0be6655b1f9481752f35176ea7d5f825c60,-48550.5,2023-08-15
0x1cf963dff5cf4620f4181a3ac3649f2de57f9aba,1942015.2423670194,2023-08-15
0x5bf924b1f67b0efde6a7f6a5bd60f582ec0fb81b,19761.743550195926,2023-08-15
0x42e07086e354612011b642b68c5963c92626dd80,96.944982021573,2023-08-15
0x1b9d01fcaede06b4ccc38b543a96608fd940bba3,-627.9848695563013,2023-08-15
0xf59b324cb65258dc52b5db8ac4f991286603b7e1,4.855012229244003,2023-08-15
0xa1486dae9f01e7da3bd8efbd12af0e1be1c73b60,485501.15183483245,2023-08-15
0x2b99571672eb4205b45a62c54f67f25e3269eae7,42351.78129461617,2023-08-15
0xe53bf45ae80043b4623e4879806f175318f4608a,970998.0098695757,2023-08-15
0xe53bf45ae80043b4623e4879806f175318f4608a,-970998.0098695757,2023-08-15
0x476be4e3773737e653bdc1eae9b568b19197cc84,970998.0098695757,2023-08-15
0x3ec6732676db7996c1b34e64b0503f941025cb63,-450000.0,2023-10-11
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,-97100.0,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,-19420.0,2023-08-15
0x1491ede12bab14993a489711cd6f05bfa6b3e9bd,19419.99317541938,2023-08-15
0x1e5babfaca734ee68ef242863d46eb20e486220b,185628.53077246918,2023-08-15
0x0ba48b0aea8f86423254b787461ca35c2496f2d0,-26000.0,2023-08-15
0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,26000.0,2023-08-15
0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,-26000.0,2023-08-15
0xba12222222228d8ba445958a75a0704d566bf2c8,26000.0,2023-08-15
0xef42cf85be6adf3081ada73af87e27996046fe63,970.9741526109458,2023-08-15
0x2eb8a81202f711f4d99b24877636d8651a0df89c,12479.10370678855,2023-08-15
0xdbb94750b89eeea6438a1752667afb2dca66425e,8761.372334293257,2023-08-15
0xd93939c5cd996c56349d32c62671e15621bada2b,4072.6407671706033,2023-08-15
0xef42cf85be6adf3081ada73af87e27996046fe63,-970.9741526109458,2023-08-15
0x5154841845e76c445850741702f2d4512e6a318a,970.9741526109458,2023-08-15
0x5154841845e76c445850741702f2d4512e6a318a,-970.9741526109458,2023-08-15
0xf4ab415e00ff0ed4f25d31d7e9140f3c75b69e7d,970.9741526109458,2023-08-15
0x27b148bb4d1d0639126568d5584bbc0c4ea47176,970968.7825943182,2023-08-15
0x15262005f57cffa6f8c8a5ae4918202fd7fb8a04,970966.9870172231,2023-08-15
0x8b529ef78046008f9d1fbc91c7407030de96ee32,-309.1264890154046,2023-08-15
0xd86365ea571209dde8383562bd974c6e39e5a65b,96888.61850069521,2023-08-15
